,file_name,pitch,roll,yaw,eye_pitch,eye_yaw,magnitude,label
41,41.jpg,3.575545665,-0.856341425,18.4700959,8.834134439,-17.91221423,22,head_right_30_eye_0
42,42.jpg,3.575545665,-0.856341425,18.4700959,8.834134439,-17.91221423,22,head_right_30_eye_0
43,43.jpg,4.265965244,-0.786639562,18.30726108,5.802174404,-15.73988873,18,head_right_30_eye_0
44,44.jpg,4.265965244,-0.786639562,18.30726108,5.802174404,-15.73988873,18,head_right_30_eye_0
45,45.jpg,3.902818592,-0.662038075,18.25576715,7.206122585,-15.68672722,19,head_right_30_eye_0
46,46.jpg,3.902818592,-0.662038075,18.25576715,7.206122585,-15.68672722,19,head_right_30_eye_0
47,47.jpg,3.607107214,-0.818386464,17.76824139,6.23976083,-15.89698266,19,head_right_30_eye_0
48,48.jpg,3.607107214,-0.818386464,17.76824139,6.23976083,-15.89698266,19,head_right_30_eye_0
49,49.jpg,4.368713358,-0.82061147,18.18684207,6.659152091,-15.28038876,18,head_right_30_eye_0
50,50.jpg,4.368713358,-0.82061147,18.18684207,6.659152091,-15.28038876,18,head_right_30_eye_0
51,51.jpg,3.767227822,-0.645043568,18.08607329,8.066326886,-16.78223676,20,head_right_30_eye_0
52,52.jpg,3.767227822,-0.645043568,18.08607329,8.066326886,-16.78223676,20,head_right_30_eye_0
53,53.jpg,3.693774263,-0.701649186,18.44493853,6.586112942,-15.51641951,18,head_right_30_eye_0
54,54.jpg,3.693774263,-0.701649186,18.44493853,6.586112942,-15.51641951,18,head_right_30_eye_0
55,55.jpg,3.380079061,-0.486502635,18.53873479,5.997228542,-16.76628652,19,head_right_30_eye_0
56,56.jpg,3.380079061,-0.486502635,18.53873479,5.997228542,-16.76628652,19,head_right_30_eye_0
57,57.jpg,4.391086304,-0.660435336,17.4144174,5.059458448,-16.0720592,19,head_right_30_eye_0
58,58.jpg,4.391086304,-0.660435336,17.4144174,5.059458448,-16.0720592,19,head_right_30_eye_0
59,59.jpg,4.035783921,-0.957609367,18.28662584,3.582958681,-15.29449503,17,head_right_30_eye_0
60,60.jpg,4.035783921,-0.957609367,18.28662584,3.582958681,-15.29449503,17,head_right_30_eye_0
61,61.jpg,3.186495125,-0.679952294,18.11460679,4.171515154,-13.4990888,16,head_right_30_eye_0
62,62.jpg,3.186495125,-0.679952294,18.11460679,4.171515154,-13.4990888,16,head_right_30_eye_0
63,63.jpg,2.701845544,-0.528296472,18.01562909,5.409138927,-17.80948367,21,head_right_30_eye_0
64,64.jpg,2.701845544,-0.528296472,18.01562909,5.409138927,-17.80948367,21,head_right_30_eye_0
65,65.jpg,3.663091677,-0.631990594,18.04223299,5.346880689,-15.30644882,18,head_right_30_eye_0
66,66.jpg,3.663091677,-0.631990594,18.04223299,5.346880689,-15.30644882,18,head_right_30_eye_0
67,67.jpg,2.857048703,-0.506933684,19.19354713,7.59386917,-16.27065207,20,head_right_30_eye_0
68,68.jpg,2.857048703,-0.506933684,19.19354713,7.59386917,-16.27065207,20,head_right_30_eye_0
69,69.jpg,3.304444204,-0.597855503,18.86865288,7.545274673,-14.26207237,18,head_right_30_eye_0
70,70.jpg,3.304444204,-0.597855503,18.86865288,7.545274673,-14.26207237,18,head_right_30_eye_0
71,71.jpg,3.335310668,-0.838020949,19.16529007,5.114434984,-16.6243522,20,head_right_30_eye_0
72,72.jpg,3.335310668,-0.838020949,19.16529007,5.114434984,-16.6243522,20,head_right_30_eye_0
73,73.jpg,3.316287228,-0.74323936,18.98651703,5.493166186,-12.56266186,15,head_right_30_eye_0
74,74.jpg,3.316287228,-0.74323936,18.98651703,5.493166186,-12.56266186,15,head_right_30_eye_0
75,75.jpg,2.694566115,-0.781639445,19.08621105,5.735585276,-16.46159263,20,head_right_30_eye_0
76,76.jpg,2.694566115,-0.781639445,19.08621105,5.735585276,-16.46159263,20,head_right_30_eye_0
77,77.jpg,3.261863098,-0.453749218,18.1898195,6.697251446,-15.68091139,18,head_right_30_eye_0
78,78.jpg,3.261863098,-0.453749218,18.1898195,6.697251446,-15.68091139,18,head_right_30_eye_0
79,79.jpg,4.191553913,-0.603222524,18.76376914,4.582073308,-12.23021897,15,head_right_30_eye_0
80,80.jpg,4.191553913,-0.603222524,18.76376914,4.582073308,-12.23021897,15,head_right_30_eye_0
81,81.jpg,3.207763138,-0.492988004,19.14628528,2.859037486,-17.25256433,20,head_right_30_eye_0
82,82.jpg,3.207763138,-0.492988004,19.14628528,2.859037486,-17.25256433,20,head_right_30_eye_0
83,83.jpg,2.289118633,-0.320156466,18.42462879,6.90828088,-17.33300421,21,head_right_30_eye_0
84,84.jpg,2.289118633,-0.320156466,18.42462879,6.90828088,-17.33300421,21,head_right_30_eye_0
85,85.jpg,3.940571585,-0.792145927,18.47264882,5.357672759,-15.12232764,18,head_right_30_eye_0
86,86.jpg,3.940571585,-0.792145927,18.47264882,5.357672759,-15.12232764,18,head_right_30_eye_0
87,87.jpg,4.32336992,-0.746658193,19.01651934,5.225107394,-16.0779049,19,head_right_30_eye_0
88,88.jpg,4.32336992,-0.746658193,19.01651934,5.225107394,-16.0779049,19,head_right_30_eye_0
89,89.jpg,3.496322727,-0.425409014,18.80867885,5.623787514,-17.04333913,20,head_right_30_eye_0
90,90.jpg,3.496322727,-0.425409014,18.80867885,5.623787514,-17.04333913,20,head_right_30_eye_0
91,91.jpg,3.958099105,-0.659986092,18.52804464,6.199546688,-15.19529285,18,head_right_30_eye_0
92,92.jpg,3.958099105,-0.659986092,18.52804464,6.199546688,-15.19529285,18,head_right_30_eye_0
93,93.jpg,2.682276012,-0.366120298,18.71829436,7.012467817,-18.72178752,22,head_right_30_eye_0
94,94.jpg,2.682276012,-0.366120298,18.71829436,7.012467817,-18.72178752,22,head_right_30_eye_0
95,95.jpg,2.777463287,-0.497050713,18.89119238,7.502246151,-16.41399076,20,head_right_30_eye_0
96,96.jpg,2.777463287,-0.497050713,18.89119238,7.502246151,-16.41399076,20,head_right_30_eye_0
97,97.jpg,4.395952462,-0.740066137,18.48121697,8.019737983,-18.15861881,22,head_right_30_eye_0
98,98.jpg,4.395952462,-0.740066137,18.48121697,8.019737983,-18.15861881,22,head_right_30_eye_0
99,99.jpg,3.837938118,-0.548862563,18.70295455,8.588429904,-15.52857263,19,head_right_30_eye_0
100,100.jpg,3.837938118,-0.548862563,18.70295455,8.588429904,-15.52857263,19,head_right_30_eye_0
101,101.jpg,3.22735655,-0.827009013,19.03107663,6.80287179,-15.56321769,19,head_right_30_eye_0
102,102.jpg,3.22735655,-0.827009013,19.03107663,6.80287179,-15.56321769,19,head_right_30_eye_0
103,103.jpg,2.689246367,-0.476634919,18.82568959,4.960329653,-17.07804329,20,head_right_30_eye_0
104,104.jpg,2.689246367,-0.476634919,18.82568959,4.960329653,-17.07804329,20,head_right_30_eye_0
105,105.jpg,3.925959699,-0.820879291,19.32926088,4.506269513,-15.56672481,17,head_right_30_eye_0
106,106.jpg,3.925959699,-0.820879291,19.32926088,4.506269513,-15.56672481,17,head_right_30_eye_0
107,107.jpg,3.211496475,-0.769008238,18.88388546,7.102353725,-17.65954116,21,head_right_30_eye_0
108,108.jpg,3.211496475,-0.769008238,18.88388546,7.102353725,-17.65954116,21,head_right_30_eye_0
109,109.jpg,4.435686509,-0.780115256,18.25707821,5.009583703,-15.2957383,18,head_right_30_eye_0
110,110.jpg,4.435686509,-0.780115256,18.25707821,5.009583703,-15.2957383,18,head_right_30_eye_0
111,111.jpg,3.813967033,-0.842649333,18.65623944,6.51966958,-13.12773193,17,head_right_30_eye_0
112,112.jpg,3.813967033,-0.842649333,18.65623944,6.51966958,-13.12773193,17,head_right_30_eye_0
113,113.jpg,3.667288645,-0.99796533,17.94987235,6.568800117,-16.69950142,20,head_right_30_eye_0
114,114.jpg,3.667288645,-0.99796533,17.94987235,6.568800117,-16.69950142,20,head_right_30_eye_0
115,115.jpg,3.986591241,-1.172942111,19.26458857,7.750546244,-18.53436423,22,head_right_30_eye_0
116,116.jpg,3.986591241,-1.172942111,19.26458857,7.750546244,-18.53436423,22,head_right_30_eye_0
117,117.jpg,3.103024348,-0.794731659,18.99689149,6.644286558,-17.6046183,20,head_right_30_eye_0
118,118.jpg,3.103024348,-0.794731659,18.99689149,6.644286558,-17.6046183,20,head_right_30_eye_0
119,119.jpg,2.406051926,-0.782817636,18.55144293,6.197751925,-19.69236945,22,head_right_30_eye_0
120,120.jpg,2.406051926,-0.782817636,18.55144293,6.197751925,-19.69236945,22,head_right_30_eye_0
121,121.jpg,2.449467728,-0.963031443,18.9411379,7.588895289,-16.47612085,21,head_right_30_eye_0
122,122.jpg,2.449467728,-0.963031443,18.9411379,7.588895289,-16.47612085,21,head_right_30_eye_0
123,123.jpg,2.766622552,-0.835368752,17.93651951,7.402697236,-14.45268219,17,head_right_30_eye_0
124,124.jpg,2.766622552,-0.835368752,17.93651951,7.402697236,-14.45268219,17,head_right_30_eye_0
125,125.jpg,3.395697746,-0.935418264,18.82272411,6.140086415,-14.69939238,17,head_right_30_eye_0
126,126.jpg,3.395697746,-0.935418264,18.82272411,6.140086415,-14.69939238,17,head_right_30_eye_0
127,127.jpg,4.155390384,-0.813867366,18.21966654,6.219450918,-15.18232005,17,head_right_30_eye_0
128,128.jpg,4.155390384,-0.813867366,18.21966654,6.219450918,-15.18232005,17,head_right_30_eye_0
129,129.jpg,2.482658483,-0.387325994,18.58800106,7.60454827,-17.50616837,22,head_right_30_eye_0
130,130.jpg,2.482658483,-0.387325994,18.58800106,7.60454827,-17.50616837,22,head_right_30_eye_0
131,131.jpg,4.177878147,-1.198470372,18.8865222,5.529829667,-14.69413441,17,head_right_30_eye_0
132,132.jpg,4.177878147,-1.198470372,18.8865222,5.529829667,-14.69413441,17,head_right_30_eye_0
133,133.jpg,4.03829584,-0.608998833,17.87062944,6.819944649,-14.80319052,17,head_right_30_eye_0
134,134.jpg,4.03829584,-0.608998833,17.87062944,6.819944649,-14.80319052,17,head_right_30_eye_0
135,135.jpg,3.456758476,-0.96257081,17.97766307,5.938297138,-18.98666457,21,head_right_30_eye_0
136,136.jpg,3.456758476,-0.96257081,17.97766307,5.938297138,-18.98666457,21,head_right_30_eye_0
137,137.jpg,3.622632544,-0.868196044,18.21353986,8.417884954,-19.47124649,23,head_right_30_eye_0
138,138.jpg,3.622632544,-0.868196044,18.21353986,8.417884954,-19.47124649,23,head_right_30_eye_0
139,139.jpg,3.518462709,-1.049425638,18.09344227,5.406077557,-16.40215289,19,head_right_30_eye_0
140,140.jpg,3.518462709,-1.049425638,18.09344227,5.406077557,-16.40215289,19,head_right_30_eye_0
141,141.jpg,3.874022541,-0.74299223,18.59494347,7.603372571,-17.4612751,22,head_right_30_eye_0
142,142.jpg,3.874022541,-0.74299223,18.59494347,7.603372571,-17.4612751,22,head_right_30_eye_0
143,143.jpg,2.23131422,-0.620735497,18.69990593,7.064668128,-15.52517702,18,head_right_30_eye_0
144,144.jpg,2.23131422,-0.620735497,18.69990593,7.064668128,-15.52517702,18,head_right_30_eye_0
145,145.jpg,4.142678393,-0.917135112,17.5204065,9.119080668,-19.37415671,23,head_right_30_eye_0
146,146.jpg,4.142678393,-0.917135112,17.5204065,9.119080668,-19.37415671,23,head_right_30_eye_0
147,147.jpg,4.124800266,-1.051426498,17.90350125,9.586425292,-21.30226528,25,head_right_30_eye_0
148,148.jpg,4.124800266,-1.051426498,17.90350125,9.586425292,-21.30226528,25,head_right_30_eye_0
149,149.jpg,3.861713823,-1.221365981,18.28259208,6.345237,-17.45441834,20,head_right_30_eye_0
150,150.jpg,3.861713823,-1.221365981,18.28259208,6.345237,-17.45441834,20,head_right_30_eye_0
151,151.jpg,2.787396257,-0.651274671,18.52423214,6.332150862,-17.17019905,20,head_right_30_eye_0
152,152.jpg,2.787396257,-0.651274671,18.52423214,6.332150862,-17.17019905,20,head_right_30_eye_0
153,153.jpg,4.043882471,-0.746639521,17.45929074,6.112564551,-17.26902996,20,head_right_30_eye_0
154,154.jpg,4.043882471,-0.746639521,17.45929074,6.112564551,-17.26902996,20,head_right_30_eye_0
155,155.jpg,3.888045698,-0.954928081,18.24241516,5.958005992,-17.99687136,21,head_right_30_eye_0
156,156.jpg,3.888045698,-0.954928081,18.24241516,5.958005992,-17.99687136,21,head_right_30_eye_0
157,157.jpg,3.504649749,-0.777450608,17.89653431,4.659281754,-16.30232291,18,head_right_30_eye_0
158,158.jpg,3.504649749,-0.777450608,17.89653431,4.659281754,-16.30232291,18,head_right_30_eye_0
159,159.jpg,4.452627519,-1.064192829,18.04277767,6.461378014,-16.60906749,19,head_right_30_eye_0
160,160.jpg,4.452627519,-1.064192829,18.04277767,6.461378014,-16.60906749,19,head_right_30_eye_0
161,161.jpg,3.788464689,-0.61198912,18.04778976,7.651653695,-19.26298148,22,head_right_30_eye_0
162,162.jpg,3.788464689,-0.61198912,18.04778976,7.651653695,-19.26298148,22,head_right_30_eye_0
163,163.jpg,2.464796845,-0.636373309,18.06835256,7.742799661,-18.79330884,22,head_right_30_eye_0
164,164.jpg,2.464796845,-0.636373309,18.06835256,7.742799661,-18.79330884,22,head_right_30_eye_0
165,165.jpg,3.39890262,-0.80230811,18.4166568,4.253654914,-17.18045891,19,head_right_30_eye_0
166,166.jpg,3.39890262,-0.80230811,18.4166568,4.253654914,-17.18045891,19,head_right_30_eye_0
167,167.jpg,1.817121201,-0.263686276,18.55740686,9.119330494,-18.95264738,23,head_right_30_eye_0
168,168.jpg,1.817121201,-0.263686276,18.55740686,9.119330494,-18.95264738,23,head_right_30_eye_0
169,169.jpg,1.860181808,-0.931715596,19.02900332,6.690482073,-17.18582408,20,head_right_30_eye_0
170,170.jpg,1.860181808,-0.931715596,19.02900332,6.690482073,-17.18582408,20,head_right_30_eye_0
171,171.jpg,2.170237746,-0.769074746,18.60234895,5.177820985,-17.42040199,21,head_right_30_eye_0
172,172.jpg,2.170237746,-0.769074746,18.60234895,5.177820985,-17.42040199,21,head_right_30_eye_0
173,173.jpg,3.872867008,-0.79607401,18.09081255,5.169634678,-15.1450045,18,head_right_30_eye_0
174,174.jpg,3.872867008,-0.79607401,18.09081255,5.169634678,-15.1450045,18,head_right_30_eye_0
175,175.jpg,1.590531362,-0.535291751,18.68335188,5.255253724,-16.19471209,19,head_right_30_eye_0
176,176.jpg,1.590531362,-0.535291751,18.68335188,5.255253724,-16.19471209,19,head_right_30_eye_0
177,177.jpg,1.803289018,-0.721341253,18.57049194,8.479795327,-17.65725659,21,head_right_30_eye_0
178,178.jpg,1.803289018,-0.721341253,18.57049194,8.479795327,-17.65725659,21,head_right_30_eye_0
179,179.jpg,2.140713401,-0.607456403,18.3794576,8.587309326,-21.70563965,26,head_right_30_eye_0
180,180.jpg,2.140713401,-0.607456403,18.3794576,8.587309326,-21.70563965,26,head_right_30_eye_0
181,181.jpg,1.908447079,-0.784833414,18.64442655,9.194569589,-23.45482641,27,head_right_30_eye_0
182,182.jpg,1.908447079,-0.784833414,18.64442655,9.194569589,-23.45482641,27,head_right_30_eye_0
183,183.jpg,1.912986096,-0.583840894,18.88514045,8.134040892,-18.8349269,23,head_right_30_eye_0
184,184.jpg,1.912986096,-0.583840894,18.88514045,8.134040892,-18.8349269,23,head_right_30_eye_0
185,185.jpg,3.435638334,-0.955199575,18.2344762,8.994963459,-17.09890314,21,head_right_30_eye_0
186,186.jpg,3.435638334,-0.955199575,18.2344762,8.994963459,-17.09890314,21,head_right_30_eye_0
187,187.jpg,1.625561878,-0.640843675,18.93862353,8.803093585,-20.4281865,25,head_right_30_eye_0
188,188.jpg,1.625561878,-0.640843675,18.93862353,8.803093585,-20.4281865,25,head_right_30_eye_0
189,189.jpg,2.277066532,-0.912924932,18.64831555,9.657149845,-19.25350935,23,head_right_30_eye_0
190,190.jpg,2.277066532,-0.912924932,18.64831555,9.657149845,-19.25350935,23,head_right_30_eye_0
191,191.jpg,2.277066532,-0.912924932,18.64831555,9.657149845,-19.25350935,23,head_right_30_eye_0
192,192.jpg,3.270892205,-0.736519195,17.91487855,8.465618185,-16.31844845,20,head_right_30_eye_0
193,193.jpg,2.407726471,-0.932085635,18.39637661,9.161606661,-20.31208479,24,head_right_30_eye_0
194,194.jpg,2.407726471,-0.932085635,18.39637661,9.161606661,-20.31208479,24,head_right_30_eye_0
195,195.jpg,2.123227016,-0.714005704,19.24358639,7.830676923,-21.19028162,24,head_right_30_eye_0
196,196.jpg,2.123227016,-0.714005704,19.24358639,7.830676923,-21.19028162,24,head_right_30_eye_0
197,197.jpg,2.71860423,-0.909737071,18.53776248,9.385054238,-18.29555335,22,head_right_30_eye_0
198,198.jpg,2.71860423,-0.909737071,18.53776248,9.385054238,-18.29555335,22,head_right_30_eye_0
199,199.jpg,1.301223111,-0.320015105,18.61657247,10.2368785,-19.34088374,25,head_right_30_eye_0
200,200.jpg,1.301223111,-0.320015105,18.61657247,10.2368785,-19.34088374,25,head_right_30_eye_0
201,201.jpg,2.069486745,-0.752902616,18.5076163,9.360611604,-19.88496379,24,head_right_30_eye_0
202,202.jpg,2.069486745,-0.752902616,18.5076163,9.360611604,-19.88496379,24,head_right_30_eye_0
203,203.jpg,2.069486745,-0.752902616,18.5076163,9.360611604,-19.88496379,24,head_right_30_eye_0
204,204.jpg,3.174432122,-0.88745118,18.66269606,9.896444899,-16.95779416,21,head_right_30_eye_0
205,205.jpg,3.523071772,-1.11495479,18.61007457,6.970158467,-14.62892335,17,head_right_30_eye_0
206,206.jpg,3.523071772,-1.11495479,18.61007457,6.970158467,-14.62892335,17,head_right_30_eye_0
207,207.jpg,3.117384825,-0.891121921,18.79665474,7.683697541,-16.48715571,21,head_right_30_eye_0
208,208.jpg,3.117384825,-0.891121921,18.79665474,7.683697541,-16.48715571,21,head_right_30_eye_0
209,209.jpg,1.980898009,-0.877170743,18.58142123,10.78726994,-19.32178117,24,head_right_30_eye_0
210,210.jpg,1.980898009,-0.877170743,18.58142123,10.78726994,-19.32178117,24,head_right_30_eye_0
211,211.jpg,3.532954243,-0.917284583,18.29140155,10.25387397,-17.3427348,22,head_right_30_eye_0
212,212.jpg,3.532954243,-0.917284583,18.29140155,10.25387397,-17.3427348,22,head_right_30_eye_0
213,213.jpg,2.209814363,-1.012009351,18.96413352,8.234506894,-18.18194879,22,head_right_30_eye_0
214,214.jpg,2.209814363,-1.012009351,18.96413352,8.234506894,-18.18194879,22,head_right_30_eye_0
215,215.jpg,2.209814363,-1.012009351,18.96413352,8.234506894,-18.18194879,22,head_right_30_eye_0
216,216.jpg,2.695392691,-0.642881559,18.82341503,7.663711879,-17.18172628,21,head_right_30_eye_0
217,217.jpg,2.118762217,-0.710051803,18.77831365,8.178382541,-17.93669787,22,head_right_30_eye_0
218,218.jpg,2.118762217,-0.710051803,18.77831365,8.178382541,-17.93669787,22,head_right_30_eye_0
219,219.jpg,1.837469624,-0.49153379,18.9932088,7.694778544,-16.66184897,21,head_right_30_eye_0
220,220.jpg,1.837469624,-0.49153379,18.9932088,7.694778544,-16.66184897,21,head_right_30_eye_0
221,221.jpg,3.016342977,-0.738867945,17.83954047,7.018526307,-17.22228721,20,head_right_30_eye_0
222,222.jpg,3.016342977,-0.738867945,17.83954047,7.018526307,-17.22228721,20,head_right_30_eye_0
223,223.jpg,1.456584702,-0.476913234,18.98725478,7.753612867,-19.03532786,22,head_right_30_eye_0
224,224.jpg,1.456584702,-0.476913234,18.98725478,7.753612867,-19.03532786,22,head_right_30_eye_0
225,225.jpg,2.474830995,-0.641627759,18.92934156,4.216352276,-15.16952678,17,head_right_30_eye_0
226,226.jpg,2.474830995,-0.641627759,18.92934156,4.216352276,-15.16952678,17,head_right_30_eye_0
227,227.jpg,2.474830995,-0.641627759,18.92934156,4.216352276,-15.16952678,17,head_right_30_eye_0
228,228.jpg,3.146959529,-0.975977047,18.67693398,7.712712196,-18.77377089,22,head_right_30_eye_0
229,229.jpg,2.303071658,-0.779835232,18.92632002,7.133956288,-17.41239804,22,head_right_30_eye_0
230,230.jpg,2.303071658,-0.779835232,18.92632002,7.133956288,-17.41239804,22,head_right_30_eye_0
231,231.jpg,2.499955891,-0.740919208,19.60613859,5.328399908,-14.53017492,17,head_right_30_eye_0
232,232.jpg,2.499955891,-0.740919208,19.60613859,5.328399908,-14.53017492,17,head_right_30_eye_0
233,233.jpg,3.099347318,-0.755417495,18.73839367,7.853005302,-20.7388973,25,head_right_30_eye_0
234,234.jpg,3.099347318,-0.755417495,18.73839367,7.853005302,-20.7388973,25,head_right_30_eye_0
235,235.jpg,3.935389526,-1.252203007,18.35928266,6.332875689,-15.81179521,19,head_right_30_eye_0
236,236.jpg,3.935389526,-1.252203007,18.35928266,6.332875689,-15.81179521,19,head_right_30_eye_0
237,237.jpg,2.625505802,-0.981137214,18.62291273,4.887296687,-16.15348541,19,head_right_30_eye_0
238,238.jpg,2.625505802,-0.981137214,18.62291273,4.887296687,-16.15348541,19,head_right_30_eye_0
239,239.jpg,2.625505802,-0.981137214,18.62291273,4.887296687,-16.15348541,19,head_right_30_eye_0
240,240.jpg,3.557853837,-1.162476354,18.38464581,6.408370938,-17.25481251,20,head_right_30_eye_0
241,241.jpg,2.731634685,-0.633187232,18.62687235,8.033695717,-15.97452838,19,head_right_30_eye_0
242,242.jpg,2.731634685,-0.633187232,18.62687235,8.033695717,-15.97452838,19,head_right_30_eye_0
243,243.jpg,3.258661797,-0.918306199,17.84921589,7.697725002,-16.76747067,21,head_right_30_eye_0
244,244.jpg,3.258661797,-0.918306199,17.84921589,7.697725002,-16.76747067,21,head_right_30_eye_0
245,245.jpg,3.49432109,-1.098386097,18.9237178,3.30676065,-15.92913045,17,head_right_30_eye_0
246,246.jpg,3.49432109,-1.098386097,18.9237178,3.30676065,-15.92913045,17,head_right_30_eye_0
247,247.jpg,3.020395331,-0.839888557,18.67145922,5.615907787,-14.3568626,17,head_right_30_eye_0
248,248.jpg,3.020395331,-0.839888557,18.67145922,5.615907787,-14.3568626,17,head_right_30_eye_0
249,249.jpg,3.020395331,-0.839888557,18.67145922,5.615907787,-14.3568626,17,head_right_30_eye_0
250,250.jpg,4.100268779,-1.315256066,18.4760873,6.071152881,-17.04273451,20,head_right_30_eye_0
251,251.jpg,4.100268779,-1.315256066,18.4760873,6.071152881,-17.04273451,20,head_right_30_eye_0
252,252.jpg,4.431083136,-0.998099468,18.26852457,6.725215324,-15.61310194,18,head_right_30_eye_0
253,253.jpg,3.56702841,-0.713511883,18.41083953,8.490160042,-16.31736433,20,head_right_30_eye_0
254,254.jpg,3.56702841,-0.713511883,18.41083953,8.490160042,-16.31736433,20,head_right_30_eye_0
255,255.jpg,4.230307309,-1.103433496,18.52648323,9.78924084,-17.80873072,21,head_right_30_eye_0
256,256.jpg,4.230307309,-1.103433496,18.52648323,9.78924084,-17.80873072,21,head_right_30_eye_0
257,257.jpg,4.390914778,-1.098508708,18.15081716,8.142147776,-16.98503213,20,head_right_30_eye_0
258,258.jpg,4.390914778,-1.098508708,18.15081716,8.142147776,-16.98503213,20,head_right_30_eye_0
259,259.jpg,2.129503013,-0.848826488,19.0406428,8.52717101,-20.83650142,25,head_right_30_eye_0
260,260.jpg,2.129503013,-0.848826488,19.0406428,8.52717101,-20.83650142,25,head_right_30_eye_0
261,261.jpg,2.129503013,-0.848826488,19.0406428,8.52717101,-20.83650142,25,head_right_30_eye_0
